Date,Close_ADANIENT.BO,Close_ADANIPOWER.NS,Close_ASIANPAINT.BO,Close_BAJAJFINSV.BO,Close_BAJFINANCE.NS,Close_BRITANNIA.NS,Close_CIPLA.NS,Close_DRREDDY.NS,Close_EICHERMOT.BO,Close_HDFCBANK.BO,Close_HDFCLIFE.BO,Close_HINDUNILVR.NS,Close_INDUSINDBK.NS,Close_IOC.BO,Close_KOTAKBANK.NS,Close_NESTLEIND.BO,Close_NTPC.NS,Close_RELIANCE.NS,Close_^NSEBANK,Close_^NSEI
2021-09-17,0.0,100.449997,0.0,16839.099609,7428.799805,0.0,0.0,0.0,2899.25,1583.300049,746.200012,2722.25,0.0,118.150002,0.0,20179.449219,123.75,0.0,0.0,17585.150391
2021-09-20,0.0,95.449997,0.0,17024.75,7442.450195,0.0,0.0,0.0,2811.75,1559.349976,730.549988,2800.350098,0.0,114.550003,0.0,20312.050781,122.699997,0.0,0.0,17396.900391
2021-09-21,0.0,94.550003,0.0,17566.25,7813.850098,0.0,0.0,0.0,2852.850098,1549.849976,735.900024,2812.449951,0.0,115.0,0.0,20152.0,124.099998,0.0,0.0,17562.0
2021-09-22,0.0,95.900002,0.0,17612.849609,7793.649902,0.0,0.0,0.0,2841.699951,1534.449951,732.950012,2784.5,0.0,116.5,0.0,19929.800781,124.400002,0.0,0.0,17546.650391
2021-09-23,0.0,97.050003,0.0,18519.349609,7899.049805,0.0,0.0,0.0,2856.649902,1570.25,724.950012,2782.300049,0.0,117.949997,0.0,19841.699219,126.199997,0.0,0.0,17822.949219
2021-09-24,0.0,95.849998,0.0,18528.449219,7793.399902,0.0,0.0,0.0,2928.300049,1601.349976,725.900024,2746.649902,0.0,117.300003,0.0,19892.0,124.25,0.0,0.0,17853.199219
2021-09-27,0.0,97.0,0.0,18039.349609,7795.450195,0.0,0.0,0.0,2878.5,1624.25,720.950012,2709.5,0.0,118.550003,0.0,19656.699219,126.849998,0.0,0.0,17855.099609
2021-09-28,0.0,96.0,0.0,17547.699219,7543.299805,0.0,0.0,0.0,2882.75,1615.949951,725.400024,2723.850098,0.0,123.0,0.0,19555.0,131.949997,0.0,0.0,17748.599609
2021-09-29,0.0,98.300003,0.0,17428.349609,7515.399902,0.0,0.0,0.0,2844.5,1593.199951,734.450012,2685.300049,0.0,127.5,0.0,19472.400391,140.649994,0.0,0.0,17711.300781
2021-09-30,0.0,97.099998,0.0,17788.5,7668.100098,0.0,0.0,0.0,2791.949951,1595.5,722.599976,2701.800049,0.0,125.400002,0.0,19450.75,141.850006,0.0,0.0,17618.150391
2021-10-01,0.0,96.949997,0.0,17175.0,7522.75,0.0,0.0,0.0,2773.25,1582.550049,729.400024,2704.050049,0.0,127.400002,0.0,19553.5,139.899994,0.0,0.0,17532.050781
2021-10-04,0.0,101.75,0.0,17789.449219,7695.049805,0.0,0.0,0.0,2746.800049,1585.300049,726.900024,2686.199951,0.0,126.25,0.0,19494.550781,145.550003,0.0,0.0,17691.25
2021-10-05,0.0,106.5,0.0,17847.75,7724.200195,0.0,0.0,0.0,2760.5,1595.300049,732.900024,2708.649902,0.0,129.899994,0.0,19399.849609,145.399994,0.0,0.0,17822.300781
2021-10-06,0.0,101.550003,0.0,17614.650391,7735.149902,0.0,0.0,0.0,2730.800049,1615.050049,725.650024,2686.050049,0.0,130.050003,0.0,19171.949219,143.300003,0.0,0.0,17646.0
2021-10-07,0.0,101.949997,0.0,17461.699219,7747.899902,0.0,0.0,0.0,2820.0,1611.25,724.900024,2669.399902,0.0,132.199997,0.0,19049.599609,142.800003,0.0,0.0,17790.349609
2021-10-08,0.0,101.599998,0.0,17551.900391,7732.200195,0.0,0.0,0.0,2819.550049,1602.199951,722.299988,2640.050049,0.0,131.699997,0.0,18996.050781,141.100006,0.0,0.0,17895.199219
2021-10-11,0.0,101.849998,0.0,17710.800781,7817.100098,0.0,0.0,0.0,2851.949951,1634.349976,717.049988,2645.100098,0.0,131.550003,0.0,19072.849609,144.800003,0.0,0.0,17945.949219
2021-10-12,0.0,101.650002,0.0,18225.0,7855.75,0.0,0.0,0.0,2908.050049,1629.300049,703.700012,2676.149902,0.0,131.199997,0.0,19414.650391,144.550003,0.0,0.0,17991.949219
2021-10-13,0.0,106.699997,0.0,18186.449219,7929.299805,0.0,0.0,0.0,2904.800049,1639.050049,700.900024,2646.75,0.0,131.25,0.0,19318.800781,146.350006,0.0,0.0,18161.75
2021-10-14,0.0,112.0,0.0,18486.949219,7862.899902,0.0,0.0,0.0,2854.149902,1685.900024,693.950012,2649.550049,0.0,134.449997,0.0,19320.150391,149.399994,0.0,0.0,18338.550781
2021-10-18,0.0,123.199997,0.0,18682.75,7865.549805,0.0,0.0,0.0,2824.399902,1670.150024,703.200012,2654.0,0.0,136.300003,0.0,19427.25,149.550003,0.0,0.0,18477.050781
2021-10-19,0.0,124.849998,0.0,19054.050781,7739.299805,0.0,0.0,0.0,2704.25,1688.949951,703.299988,2546.800049,0.0,133.800003,0.0,19377.5,149.649994,0.0,0.0,18418.75
2021-10-20,0.0,120.900002,0.0,18598.849609,7761.350098,0.0,0.0,0.0,2651.300049,1673.5,703.200012,2478.649902,0.0,130.449997,0.0,19273.699219,146.25,0.0,0.0,18266.599609
2021-10-21,0.0,123.199997,0.0,18597.550781,7737.299805,0.0,0.0,0.0,2660.899902,1675.699951,694.900024,2445.75,0.0,131.649994,0.0,19247.150391,147.899994,0.0,0.0,18178.099609
2021-10-22,0.0,117.050003,0.0,18664.949219,7710.200195,0.0,0.0,0.0,2611.649902,1681.949951,690.650024,2454.100098,0.0,130.75,0.0,19009.949219,144.899994,0.0,0.0,18114.900391
2021-10-25,0.0,111.199997,0.0,18097.650391,7646.649902,0.0,0.0,0.0,2560.600098,1656.849976,683.200012,2455.850098,0.0,130.399994,0.0,18692.0,143.899994,0.0,0.0,18125.400391
2021-10-26,0.0,112.199997,0.0,18349.25,7855.649902,0.0,0.0,0.0,2590.449951,1653.050049,690.150024,2436.850098,0.0,131.550003,0.0,19214.099609,143.199997,0.0,0.0,18268.400391
2021-10-27,0.0,108.75,0.0,18013.5,7482.149902,0.0,0.0,0.0,2583.899902,1642.650024,693.5,2396.600098,0.0,130.800003,0.0,19004.150391,141.300003,0.0,0.0,18210.949219
2021-10-28,0.0,103.449997,0.0,18000.050781,7484.25,0.0,0.0,0.0,2527.199951,1592.550049,682.700012,2389.649902,0.0,128.800003,0.0,18997.349609,137.350006,0.0,0.0,17857.25
2021-10-29,0.0,100.5,0.0,17830.900391,7400.200195,0.0,0.0,0.0,2485.100098,1582.349976,680.400024,2393.149902,0.0,128.050003,0.0,19002.0,132.649994,0.0,0.0,17671.650391
2021-11-01,0.0,102.849998,0.0,17564.699219,7413.950195,0.0,0.0,0.0,2560.25,1606.150024,689.0,2407.100098,0.0,131.449997,0.0,18957.25,134.300003,0.0,0.0,17929.650391
2021-11-02,0.0,104.099998,0.0,17535.849609,7455.350098,0.0,0.0,0.0,2541.350098,1606.699951,692.799988,2418.899902,0.0,130.899994,0.0,18773.800781,136.649994,0.0,0.0,17888.949219
2021-11-03,0.0,103.25,0.0,17509.650391,7516.25,0.0,0.0,0.0,2521.75,1581.849976,691.450012,2411.350098,0.0,132.550003,0.0,18727.25,136.75,0.0,0.0,17829.199219
2021-11-04,0.0,105.400002,0.0,17595.900391,7525.100098,0.0,0.0,0.0,2665.350098,1594.0,696.549988,2422.850098,0.0,134.649994,0.0,18895.949219,137.149994,0.0,0.0,17916.800781
2021-11-08,0.0,104.5,0.0,18326.849609,7673.649902,0.0,0.0,0.0,2709.800049,1600.199951,703.200012,2431.899902,0.0,140.5,0.0,19050.300781,140.300003,0.0,0.0,18068.550781
2021-11-09,0.0,109.699997,0.0,18174.900391,7577.5,0.0,0.0,0.0,2724.399902,1571.150024,705.75,2431.149902,0.0,139.699997,0.0,18914.550781,138.5,0.0,0.0,18044.25
2021-11-10,0.0,110.150002,0.0,18315.099609,7581.450195,0.0,0.0,0.0,2746.550049,1555.050049,706.349976,2400.149902,0.0,139.449997,0.0,18954.400391,137.399994,0.0,0.0,18017.199219
2021-11-11,0.0,108.099998,0.0,17872.050781,7452.700195,0.0,0.0,0.0,2704.399902,1548.400024,702.549988,2376.199951,0.0,133.300003,0.0,18880.650391,136.649994,0.0,0.0,17873.599609
2021-11-12,0.0,108.449997,0.0,18269.5,7579.100098,0.0,0.0,0.0,2722.399902,1553.300049,720.299988,2404.949951,0.0,133.0,0.0,19134.599609,136.449997,0.0,0.0,18102.75
2021-11-15,0.0,107.150002,0.0,18119.199219,7534.25,0.0,0.0,0.0,2685.25,1557.0,714.599976,2424.75,0.0,132.75,0.0,19425.349609,137.149994,0.0,0.0,18109.449219
2021-11-16,0.0,106.75,0.0,18192.400391,7555.700195,0.0,0.0,0.0,2710.449951,1547.449951,713.200012,2406.649902,0.0,131.100006,0.0,19463.150391,134.300003,0.0,0.0,17999.199219
2021-11-17,0.0,104.300003,0.0,18265.75,7607.649902,0.0,0.0,0.0,2673.850098,1530.650024,711.0,2391.149902,0.0,128.5,0.0,19462.25,136.449997,0.0,0.0,17898.650391
2021-11-18,0.0,102.900002,0.0,17912.400391,7484.950195,0.0,0.0,0.0,2605.25,1538.75,705.0,2399.399902,0.0,129.399994,0.0,19400.199219,135.300003,0.0,0.0,17764.800781
2021-11-22,0.0,100.949997,0.0,17073.199219,7058.299805,0.0,0.0,0.0,2545.850098,1515.199951,688.650024,2388.550049,0.0,124.449997,0.0,19005.699219,130.149994,0.0,0.0,17416.550781
2021-11-23,0.0,105.949997,0.0,17360.150391,7114.299805,0.0,0.0,0.0,2599.0,1516.800049,695.650024,2394.199951,0.0,126.199997,0.0,19164.0,133.5,0.0,0.0,17503.349609
2021-11-24,0.0,105.900002,0.0,17437.449219,7177.299805,0.0,0.0,0.0,2540.300049,1518.349976,686.099976,2374.75,0.0,127.650002,0.0,19105.449219,135.350006,0.0,0.0,17415.050781
2021-11-25,0.0,105.050003,0.0,17354.099609,7125.799805,0.0,0.0,0.0,2519.100098,1524.25,689.049988,2349.050049,0.0,125.650002,0.0,19188.349609,135.199997,0.0,0.0,17536.25
2021-11-26,0.0,101.25,0.0,16679.949219,6807.049805,0.0,0.0,0.0,2435.449951,1490.099976,670.799988,2335.100098,0.0,120.949997,0.0,19210.349609,128.850006,0.0,0.0,17026.449219
2021-11-29,0.0,98.400002,0.0,16889.599609,6905.75,0.0,0.0,0.0,2412.75,1501.199951,683.5,2329.399902,0.0,118.800003,0.0,19005.75,126.5,0.0,0.0,17053.949219
2021-11-30,0.0,99.349998,0.0,17233.25,6997.25,0.0,0.0,0.0,2371.300049,1493.599976,677.650024,2317.550049,0.0,119.050003,0.0,19159.099609,127.25,0.0,0.0,16983.199219
2021-12-01,0.0,101.25,0.0,17381.650391,7038.700195,0.0,0.0,0.0,2437.600098,1504.599976,694.0,2344.850098,0.0,117.699997,0.0,19388.5,127.699997,0.0,0.0,17166.900391
2021-12-02,0.0,101.75,0.0,17752.949219,7180.5,0.0,0.0,0.0,2450.600098,1525.650024,705.099976,2383.300049,0.0,120.550003,0.0,19503.949219,128.699997,0.0,0.0,17401.650391
2021-12-03,0.0,100.800003,0.0,17495.0,7069.25,0.0,0.0,0.0,2458.050049,1513.099976,690.700012,2343.649902,0.0,121.900002,0.0,19305.400391,127.0,0.0,0.0,17196.699219
2021-12-06,0.0,99.5,0.0,16894.800781,6951.75,0.0,0.0,0.0,2444.399902,1505.400024,684.849976,2306.5,0.0,120.949997,0.0,18993.199219,124.349998,0.0,0.0,16912.25
2021-12-07,0.0,100.349998,0.0,17107.699219,7103.149902,0.0,0.0,0.0,2470.100098,1525.449951,694.099976,2321.600098,0.0,120.550003,0.0,19336.099609,125.349998,0.0,0.0,17176.699219
2021-12-08,0.0,103.949997,0.0,17622.599609,7361.5,0.0,0.0,0.0,2504.649902,1553.449951,686.650024,2340.600098,0.0,120.349998,0.0,19476.150391,127.25,0.0,0.0,17469.75
2021-12-09,0.0,103.550003,0.0,17596.25,7440.299805,0.0,0.0,0.0,2541.550049,1527.5,683.25,2339.75,0.0,119.75,0.0,19283.0,126.050003,0.0,0.0,17516.849609
2021-12-10,0.0,104.050003,0.0,17723.0,7452.5,0.0,0.0,0.0,2528.550049,1522.349976,684.599976,2332.800049,0.0,120.050003,0.0,19273.449219,126.150002,0.0,0.0,17511.300781
2021-12-13,0.0,103.75,0.0,17319.349609,7218.75,0.0,0.0,0.0,2497.949951,1510.650024,674.700012,2304.350098,0.0,118.349998,0.0,19001.75,125.800003,0.0,0.0,17368.25
2021-12-14,0.0,103.349998,0.0,17129.050781,7065.899902,0.0,0.0,0.0,2485.149902,1503.5,669.450012,2318.300049,0.0,117.900002,0.0,19197.900391,126.349998,0.0,0.0,17324.900391
2021-12-15,0.0,102.199997,0.0,16675.050781,6847.25,0.0,0.0,0.0,2491.899902,1500.849976,673.5,2320.949951,0.0,115.699997,0.0,19151.349609,126.699997,0.0,0.0,17221.400391
2021-12-16,0.0,101.300003,0.0,16710.849609,7028.850098,0.0,0.0,0.0,2472.449951,1500.199951,669.549988,2309.5,0.0,115.800003,0.0,19268.699219,127.400002,0.0,0.0,17248.400391
2021-12-17,0.0,100.099998,0.0,16204.0,6901.100098,0.0,0.0,0.0,2462.350098,1472.900024,656.650024,2230.25,0.0,112.900002,0.0,19055.550781,125.550003,0.0,0.0,16985.199219
2021-12-20,0.0,97.099998,0.0,15829.049805,6634.149902,0.0,0.0,0.0,2406.850098,1426.599976,633.200012,2269.100098,0.0,108.900002,0.0,18893.699219,121.75,0.0,0.0,16614.199219
2021-12-21,0.0,98.849998,0.0,15831.099609,6577.549805,0.0,0.0,0.0,2414.949951,1442.300049,639.049988,2272.850098,0.0,109.5,0.0,19227.699219,122.199997,0.0,0.0,16770.849609
2021-12-22,0.0,99.650002,0.0,15949.200195,6771.200195,0.0,0.0,0.0,2486.699951,1445.300049,640.049988,2277.649902,0.0,109.099998,0.0,19184.349609,122.550003,0.0,0.0,16955.449219
2021-12-23,0.0,99.300003,0.0,16161.299805,6917.75,0.0,0.0,0.0,2481.550049,1444.0,640.650024,2300.649902,0.0,112.150002,0.0,19207.0,124.550003,0.0,0.0,17072.599609
2021-12-24,0.0,98.650002,0.0,15920.549805,6852.0,0.0,0.0,0.0,2437.949951,1439.300049,636.900024,2296.949951,0.0,110.25,0.0,19218.099609,121.25,0.0,0.0,17003.75
2021-12-27,0.0,99.449997,0.0,16017.450195,6890.75,0.0,0.0,0.0,2439.75,1450.150024,639.349976,2301.399902,0.0,110.75,0.0,19305.75,121.849998,0.0,0.0,17086.25
2021-12-28,0.0,101.0,0.0,16102.150391,6906.649902,0.0,0.0,0.0,2479.300049,1460.900024,642.150024,2309.100098,0.0,112.25,0.0,19353.099609,124.099998,0.0,0.0,17233.25
2021-12-29,0.0,99.849998,0.0,16241.75,6911.649902,0.0,0.0,0.0,2562.449951,1453.650024,644.549988,2306.850098,0.0,111.5,0.0,19404.050781,123.150002,0.0,0.0,17213.599609
2021-12-30,0.0,99.449997,0.0,16177.799805,6871.100098,0.0,0.0,0.0,2557.449951,1461.550049,640.950012,2325.600098,0.0,110.599998,0.0,19399.849609,126.900002,0.0,0.0,17203.949219
2021-12-31,0.0,99.699997,0.0,16390.199219,6977.299805,0.0,0.0,0.0,2589.949951,1479.800049,648.799988,2360.149902,0.0,111.550003,0.0,19708.550781,124.400002,0.0,0.0,17354.050781
2022-01-03,0.0,101.300003,0.0,16973.800781,7219.600098,0.0,0.0,0.0,2719.100098,1519.699951,651.0,2361.300049,0.0,113.0,0.0,19671.0,126.0,0.0,0.0,17625.699219
2022-01-04,0.0,100.550003,0.0,17112.599609,7343.0,0.0,0.0,0.0,2704.25,1528.400024,652.849976,2401.25,0.0,114.050003,0.0,19878.75,132.899994,0.0,0.0,17805.25
2022-01-05,0.0,99.849998,0.0,17983.0,7670.799805,0.0,0.0,0.0,2779.850098,1564.650024,653.450012,2415.800049,0.0,117.25,0.0,19925.099609,132.0,0.0,0.0,17925.25
2022-01-06,0.0,99.849998,0.0,17986.349609,7748.25,0.0,0.0,0.0,2817.699951,1539.900024,646.950012,2391.399902,0.0,117.25,0.0,19647.5,130.899994,0.0,0.0,17745.900391
2022-01-07,0.0,100.199997,0.0,17749.699219,7659.350098,0.0,0.0,0.0,2824.100098,1550.400024,660.150024,2416.149902,0.0,118.5,0.0,19923.5,131.350006,0.0,0.0,17812.699219
2022-01-10,0.0,108.699997,0.0,17804.949219,7731.299805,0.0,0.0,0.0,2815.600098,1558.849976,662.950012,2407.050049,0.0,119.699997,0.0,19707.050781,131.850006,0.0,0.0,18003.300781
2022-01-11,0.0,108.550003,0.0,17794.349609,7669.850098,0.0,0.0,0.0,2791.899902,1565.699951,658.049988,2403.649902,0.0,118.449997,0.0,19776.300781,132.300003,0.0,0.0,18055.75
2022-01-12,0.0,119.400002,0.0,17944.650391,7774.5,0.0,0.0,0.0,2815.949951,1556.550049,673.099976,2413.149902,0.0,119.0,0.0,19700.050781,133.850006,0.0,0.0,18212.349609
2022-01-13,0.0,116.449997,0.0,18224.099609,7808.350098,0.0,0.0,0.0,2831.350098,1528.349976,670.25,2414.199951,0.0,121.199997,0.0,19677.0,134.949997,0.0,0.0,18257.800781
2022-01-14,0.0,117.150002,0.0,18199.199219,7832.200195,0.0,0.0,0.0,2819.899902,1545.25,671.950012,2363.699951,0.0,123.25,0.0,19409.550781,135.350006,0.0,0.0,18255.75
2022-01-17,0.0,116.050003,0.0,18340.199219,7852.600098,0.0,0.0,0.0,2843.149902,1521.550049,674.099976,2389.550049,0.0,123.650002,0.0,19328.800781,136.600006,0.0,0.0,18308.099609
2022-01-18,0.0,109.75,0.0,18156.449219,7744.0,0.0,0.0,0.0,2736.600098,1529.599976,669.400024,2369.5,0.0,123.849998,0.0,19370.75,135.0,0.0,0.0,18113.050781
2022-01-19,0.0,113.900002,0.0,18087.550781,7571.799805,0.0,0.0,0.0,2719.100098,1518.550049,656.200012,2309.899902,0.0,125.050003,0.0,18903.300781,134.800003,0.0,0.0,17938.400391
2022-01-20,0.0,113.75,0.0,17260.300781,7530.25,0.0,0.0,0.0,2734.149902,1509.699951,650.049988,2261.800049,0.0,125.449997,0.0,18758.75,134.899994,0.0,0.0,17757.0
2022-01-21,0.0,109.949997,0.0,16333.049805,7373.75,0.0,0.0,0.0,2708.899902,1520.699951,641.25,2325.399902,0.0,121.650002,0.0,18958.550781,134.100006,0.0,0.0,17617.150391
2022-01-24,0.0,102.800003,0.0,15707.950195,6931.75,0.0,0.0,0.0,2653.550049,1487.449951,627.099976,2284.600098,0.0,120.349998,0.0,18710.150391,132.600006,0.0,0.0,17149.099609
2022-01-25,0.0,107.150002,0.0,15526.349609,6963.75,0.0,0.0,0.0,2686.600098,1487.25,630.650024,2327.25,0.0,121.449997,0.0,18795.25,135.300003,0.0,0.0,17277.949219
2022-01-27,0.0,105.650002,0.0,15360.549805,6837.0,0.0,0.0,0.0,2644.149902,1476.300049,621.799988,2295.350098,0.0,122.599998,0.0,18391.900391,135.0,0.0,0.0,17110.150391
2022-01-28,0.0,105.75,0.0,15200.0,6867.25,0.0,0.0,0.0,2609.300049,1463.300049,620.349976,2283.550049,0.0,124.099998,0.0,18376.849609,140.149994,0.0,0.0,17101.949219
2022-01-31,0.0,106.25,0.0,15689.849609,7000.25,0.0,0.0,0.0,2642.149902,1485.550049,622.950012,2273.75,0.0,125.199997,0.0,18527.650391,142.050003,0.0,0.0,17339.849609
2022-02-01,0.0,108.0,0.0,15892.049805,7014.600098,0.0,0.0,0.0,2621.850098,1498.400024,623.799988,2305.649902,0.0,121.75,0.0,18662.949219,141.149994,0.0,0.0,17576.849609
2022-02-02,0.0,108.349998,0.0,16706.900391,7247.450195,0.0,0.0,0.0,2669.850098,1531.199951,644.150024,2327.899902,0.0,124.449997,0.0,18493.949219,141.149994,0.0,0.0,17780.0
2022-02-03,0.0,107.599998,0.0,16339.900391,7110.649902,0.0,0.0,0.0,2668.949951,1514.349976,634.150024,2298.149902,0.0,124.550003,0.0,18312.300781,136.649994,0.0,0.0,17560.199219
2022-02-04,0.0,108.550003,0.0,16201.950195,7158.399902,0.0,0.0,0.0,2629.100098,1524.25,624.599976,2306.600098,0.0,124.199997,0.0,18329.900391,134.199997,0.0,0.0,17516.300781
2022-02-07,0.0,111.699997,0.0,15709.200195,6930.600098,0.0,0.0,0.0,2599.949951,1468.599976,603.450012,2257.600098,0.0,122.900002,0.0,18091.849609,135.149994,0.0,0.0,17213.599609
2022-02-08,0.0,108.150002,0.0,15975.200195,7055.0,0.0,0.0,0.0,2588.0,1461.099976,600.549988,2264.350098,0.0,121.25,0.0,18082.349609,135.0,0.0,0.0,17266.75
2022-02-09,0.0,107.599998,0.0,16263.549805,7117.350098,0.0,0.0,0.0,2627.75,1497.699951,600.200012,2277.649902,0.0,121.050003,0.0,18127.0,135.050003,0.0,0.0,17463.800781
2022-02-10,0.0,122.75,0.0,16389.199219,7137.0,0.0,0.0,0.0,2639.25,1524.150024,606.599976,2283.149902,0.0,119.949997,0.0,18098.300781,136.449997,0.0,0.0,17605.849609
2022-02-11,0.0,125.0,0.0,16103.950195,7011.600098,0.0,0.0,0.0,2596.550049,1518.849976,595.349976,2258.0,0.0,122.050003,0.0,17815.199219,137.149994,0.0,0.0,17374.75
2022-02-14,0.0,113.349998,0.0,15681.299805,6785.950195,0.0,0.0,0.0,2568.550049,1473.050049,557.200012,2228.550049,0.0,116.699997,0.0,17663.75,132.5,0.0,0.0,16842.800781
2022-02-15,0.0,117.949997,0.0,16365.799805,7142.049805,0.0,0.0,0.0,2722.800049,1518.199951,573.650024,2290.100098,0.0,118.75,0.0,18181.0,135.350006,0.0,0.0,17352.449219
2022-02-16,0.0,126.75,0.0,16279.950195,7068.600098,0.0,0.0,0.0,2706.899902,1516.050049,586.049988,2286.5,0.0,121.400002,0.0,18244.349609,133.199997,0.0,0.0,17322.199219
2022-02-17,0.0,132.0,0.0,16175.549805,7082.450195,0.0,0.0,0.0,2722.5,1506.300049,592.5,2307.550049,0.0,121.349998,0.0,18084.550781,132.75,0.0,0.0,17304.599609
2022-02-18,0.0,131.600006,0.0,16101.299805,7030.100098,0.0,0.0,0.0,2695.149902,1512.650024,590.849976,2312.550049,0.0,121.150002,0.0,18059.0,132.350006,0.0,0.0,17276.300781
2022-02-21,0.0,120.150002,0.0,16004.049805,7006.350098,0.0,0.0,0.0,2697.899902,1521.75,582.299988,2294.800049,0.0,119.099998,0.0,18090.449219,131.949997,0.0,0.0,17206.650391
2022-02-22,0.0,120.550003,0.0,16222.299805,7011.350098,0.0,0.0,0.0,2724.800049,1511.449951,572.450012,2269.949951,0.0,117.150002,0.0,18091.300781,132.100006,0.0,0.0,17092.199219
2022-02-23,0.0,125.550003,0.0,16146.450195,7044.549805,0.0,0.0,0.0,2708.100098,1501.900024,570.200012,2260.399902,0.0,117.150002,0.0,17949.449219,130.199997,0.0,0.0,17063.25
2022-02-24,0.0,111.150002,0.0,15246.400391,6627.799805,0.0,0.0,0.0,2613.149902,1419.599976,532.5,2171.399902,0.0,110.0,0.0,17727.75,124.400002,0.0,0.0,16247.950195
2022-02-25,0.0,124.050003,0.0,15771.650391,6969.399902,0.0,0.0,0.0,2626.949951,1455.650024,538.900024,2170.699951,0.0,112.400002,0.0,17706.5,130.350006,0.0,0.0,16658.400391
2022-02-28,0.0,123.75,0.0,16007.349609,7002.299805,0.0,0.0,0.0,2586.350098,1426.699951,523.150024,2172.100098,0.0,114.699997,0.0,17603.050781,133.5,0.0,0.0,16793.900391
2022-03-02,0.0,123.099998,0.0,16061.900391,6831.549805,0.0,0.0,0.0,2510.199951,1374.550049,560.900024,2149.100098,0.0,112.25,0.0,17840.099609,130.949997,0.0,0.0,16605.949219
2022-03-03,0.0,122.699997,0.0,15701.349609,6748.350098,0.0,0.0,0.0,2411.399902,1370.25,531.900024,2091.0,0.0,114.650002,0.0,17450.800781,132.100006,0.0,0.0,16498.050781
2022-03-04,0.0,119.75,0.0,15329.950195,6537.899902,0.0,0.0,0.0,2339.350098,1366.599976,521.650024,2019.5,0.0,113.25,0.0,17389.599609,130.199997,0.0,0.0,16245.349609
2022-03-07,1564.75,116.449997,2708.5,14368.200195,6125.0,3153.449951,941.150024,3769.399902,2287.050049,1323.699951,503.450012,1943.949951,834.400024,112.349998,1711.900024,17342.5,130.050003,2239.550049,32871.25,15863.150391
2022-03-08,1600.75,118.699997,2723.649902,14456.099609,6161.850098,3113.75,969.549988,3868.550049,2253.899902,1327.050049,512.950012,1949.0,840.700012,117.050003,1723.099976,17299.699219,133.75,2235.5,33158.101563,16013.450195
2022-03-09,1656.449951,121.300003,2875.100098,15018.849609,6472.5,3123.850098,981.549988,3930.449951,2295.100098,1370.75,514.849976,1997.900024,875.349976,116.949997,1739.099976,17147.349609,131.5,2354.100098,33815.449219,16345.349609
2022-03-10,1742.449951,122.5,2911.199951,15466.950195,6584.899902,3222.949951,987.049988,3892.5,2303.25,1392.099976,521.299988,2101.949951,904.299988,120.949997,1754.349976,17633.949219,132.949997,2392.25,34475.601563,16594.900391
2022-03-11,1733.599976,121.800003,2932.649902,15564.849609,6628.0,3199.899902,1043.949951,3975.600098,2291.25,1397.0,518.700012,2094.399902,901.75,123.650002,1763.0,17322.800781,131.949997,2399.149902,34546.25,16630.449219
2022-03-14,1735.949951,122.150002,2962.5,15671.900391,6665.450195,3185.850098,1048.650024,3957.300049,2313.399902,1442.400024,512.450012,2059.300049,907.599976,120.75,1788.75,17376.949219,132.149994,2418.850098,35312.148438,16871.300781
2022-03-15,1702.449951,122.300003,2986.5,15709.049805,6666.549805,3222.850098,1068.050049,3899.850098,2306.0,1423.800049,504.5,2038.199951,896.650024,118.949997,1733.75,17475.650391,131.050003,2363.449951,35022.648438,16663.0
2022-03-16,1757.449951,122.900002,3041.600098,16116.950195,6840.600098,3313.649902,1055.800049,3943.800049,2358.75,1447.849976,517.299988,2072.149902,928.650024,121.900002,1760.5,17804.0,132.75,2403.350098,35748.25,16975.349609
2022-03-17,1818.550049,125.099998,3135.0,16377.400391,6994.399902,3355.949951,1048.5,4042.149902,2436.949951,1480.25,530.099976,2102.050049,932.450012,121.400002,1820.0,18269.400391,132.899994,2481.699951,36428.550781,17287.050781
2022-03-21,1803.0,124.550003,3045.75,16177.299805,6870.399902,3237.550049,1050.300049,4004.949951,2375.649902,1486.050049,522.400024,2051.199951,913.400024,118.0,1777.099976,17859.550781,132.899994,2467.399902,36018.5,17117.599609
2022-03-22,1831.349976,123.75,3051.699951,16500.949219,6985.799805,3158.399902,1032.599976,4030.350098,2384.5,1494.449951,529.049988,1993.5,927.700012,120.599998,1807.849976,17415.650391,132.850006,2531.149902,36348.550781,17315.5
2022-03-23,1812.099976,130.199997,3016.149902,16393.75,7004.799805,3102.25,1014.450012,4127.299805,2392.0,1475.650024,526.150024,1978.550049,931.349976,121.449997,1769.75,17349.099609,133.449997,2539.199951,36147.351563,17245.650391
2022-03-24,1832.650024,132.149994,3023.5,16377.549805,6997.549805,3103.850098,1029.0,4328.5,2365.449951,1442.699951,522.099976,1965.900024,924.799988,120.349998,1714.150024,17392.849609,135.399994,2578.649902,35527.101563,17222.75
2022-03-25,1869.599976,143.199997,3046.399902,16340.849609,6973.5,3094.5,1013.5,4361.450195,2337.0,1431.75,519.549988,1953.0,926.25,118.599998,1722.25,17177.099609,134.75,2595.850098,35410.101563,17153.0
2022-03-28,1908.550049,152.25,3026.800049,16519.0,7001.399902,3094.800049,1017.099976,4285.450195,2378.850098,1432.900024,512.400024,1975.099976,935.150024,119.949997,1725.199951,16863.449219,134.800003,2621.949951,35710.5,17222.0
